Date,Motilal_Oswal_Flexi_Cap_Fund_Direct_Growth_NAV,Union_Flexi_Cap_Fund_Direct_Growth_NAV,Polycab,Trent,Kalyan Jewellers India,JIO Financial Services,Coforge,Persistent Systems,Mahindra & Mahindra,Zomato,AIRTELPP,Cholamandalam Invest,Tube Investments of India,Bharti Airtel,Larsen & Toubro,ICICI Bank,BSE,Max Healthcare Institute,Tata Elxsi,Electrosteel Castings
2019-06-19,26.07,19.83,585.65,414.9,,,1303.25,313.66,615.15,,,283.6,380.1,341.1,1505.15,419.8,205.12,,848.85,16.3
2019-06-18,26.1,20.14,589.15,396.3,,,1322.7,315.09,625.9,,,289.9,384.45,345.15,1505.3,422.15,203,,870,16.5
2019-06-17,26.11,20.19,588.75,391.55,,,1318.25,317.08,625.05,,,290.25,389.8,344,1498.75,414.2,204.5,,866.85,16.35
2019-06-14,26.47,20.02,596,394.6,,,1320,308.37,637.25,,,291.35,392.6,353.3,1526.3,417.75,204.95,,861.4,17.2
2019-06-13,26.69,20.05,594.45,392.75,,,1340.1,314.34,641.05,,,294.24,395.3,363.75,1517.55,419.6,204.6,,845.95,17.6
2019-06-12,26.62,19.91,595.95,401.2,,,1340.4,311.49,632.2,,,296.4,395.15,359.9,1509.25,418,204.43,,855.55,17.8
2019-06-11,26.79,20.05,600.75,402.6,,,1340.65,315.83,636.85,,,302.7,392.8,363.25,1524.3,421.35,205,,867.5,17.75
2019-06-10,26.81,20.03,602.5,401.7,,,1336.65,316.08,646.95,,,293.3,388.4,363.45,1532.1,416.1,204.07,,857.2,17.9
2019-06-07,26.69,19.82,602.05,403.5,,,1322.4,303.93,644.05,,,295.42,385.4,357.1,1513.85,416.6,204.25,,857.2,18.6
2019-06-06,26.58,19.49,604.4,403.7,,,1312.1,305.01,634.1,,,293.43,394.8,353.8,1515.9,411.55,205.43,,855.35,18.15
2019-06-04,26.97,19.57,610.6,412.05,,,1305.7,299.12,650.75,,,304.64,395.25,352.4,1569.8,419.1,205.85,,868,18.25
2019-06-03,27.02,19.5,607.9,412,,,1311.55,296.3,653.4,,,306.48,386.35,352.75,1559.4,422.9,208.07,,880.15,18.2
2019-05-31,26.78,19.69,610.85,392.1,,,1306.7,291.63,647.05,,,306.54,389.4,348.8,1557.55,423.7,206.23,,871.6,18.3
2019-05-30,26.69,19.11,618.9,383.3,,,1308.2,290.36,661.7,,,301.48,388.55,346.7,1558.6,426.2,206.4,,884.5,19.15
2019-05-29,26.5,18.86,619.95,377.15,,,1285.05,288.34,672.15,,,293.84,395,338.8,1552.45,423.3,206.02,,888.6,19.25
2019-05-28,26.6,18.73,625.75,374.75,,,1267.5,287.27,670.55,,,299.19,394.55,345.6,1574.5,434.3,205,,885.3,19.05
2019-05-27,26.62,18.81,620.2,374.15,,,1276.5,288.32,679.35,,,302.61,396.5,349.5,1596,435.5,206.67,,874.15,19.1
2019-05-24,26.29,18.73,605.15,375.75,,,1268.1,299.27,665.45,,,296.96,398.85,353.2,1544.15,431.75,203.47,,862.5,18.2
2019-05-23,25.92,18.99,601.9,376.55,,,1281.75,299.17,639.5,,,283.75,378.05,338.8,1476.1,410.85,200.53,,847.7,17.75
2019-05-22,26.1,19.03,609.75,382.45,,,1284,301.41,640.55,,,283.6,379.8,335.15,1461.1,405.35,200.03,,850.45,17.85
2019-05-21,26.07,19.1,605.05,373.15,,,1292.35,302.11,639.15,,,283.9,383.8,330.65,1449.1,400.15,201.43,,840.95,17.8
2019-05-20,26.32,19.31,604.85,368.85,,,1268.6,304.38,653.25,,,285.52,387.1,340.1,1451.45,407.7,200.7,,861.4,18.1
2019-05-17,25.48,19.49,595.7,366.55,,,1262.65,302.24,619.65,,,270.17,379.65,328.45,1361.9,389.7,198.72,,864.85,17.4
2019-05-16,25.09,19.62,599.35,367.65,,,1268.8,302.24,605.25,,,259.99,375.5,325.2,1337.15,382.5,196.98,,851.4,17.7
2019-05-15,24.94,19.64,620.65,360.5,,,1260,302.59,609.65,,,257.43,370.95,331.25,1325.8,377.05,198.5,,849.2,18.05
2019-05-14,24.97,19.68,633.75,373.9,,,1255.45,303.61,614.25,,,255.29,372.1,336.6,1341.8,380.4,199.02,,838.75,17.65
2019-05-13,24.92,19.65,654.9,360.95,,,1248.95,308.6,617.6,,,249.56,371.35,318.65,1317.65,376.3,199.78,,845.45,18
2019-05-10,25.26,19.51,655.15,370.35,,,1244.7,303.66,628.75,,,258.79,371.65,324.1,1355.5,385.1,199.52,,862.35,18.55
2019-05-09,25.23,19.63,645.7,369.65,,,1230.6,303.63,625.45,,,264.19,368,315.45,1356.45,381.4,203.27,,863.35,18.6
2019-05-08,25.25,19.46,646,380.6,,,1237.1,304.58,621.65,,,256.42,371.05,324.5,1360.35,382.2,204.25,,860.45,18.6
2019-05-07,25.42,19.48,648.6,370.2,,,1255.85,303.88,636,,,260.91,368.8,324.95,1366.6,386.5,204.95,,859.65,18.9
2019-05-06,25.5,19.69,642.7,375.7,,,1259.55,310.27,638.5,,,258.73,370.25,333.45,1352.7,401.3,212.38,,857.7,19.15
2019-05-03,25.72,19.76,641.85,384.25,,,1267.55,313.11,645.8,,,263.45,374.45,331.45,1363.6,401.8,211.88,,873.6,19.5
2019-05-02,25.85,19.61,641.25,365.9,,,1282.6,309.6,645.9,,,267.74,374.1,324.2,1358.75,395.55,211.3,,896.2,19.65
2019-04-30,25.92,19.5,639.25,355.7,,,1293.5,313.51,645.3,,,277.76,380.4,320.3,1348.55,407.5,209.92,,930.4,19.6
2019-04-26,25.86,19.43,644.65,355.15,,,1314,317.46,659.45,,,281.54,380.1,325.45,1358.2,407.2,206.9,,922.45,20.35
2019-04-25,25.69,19.41,639.6,357.5,,,1301.35,319.33,665.15,,,284.39,379.05,328.5,1355.15,395.4,206.15,,927.3,20.15
2019-04-24,25.81,19.53,637.5,355.1,,,1309.65,319.65,668.15,,,284.84,379.3,324.5,1360.65,401.1,205.5,,929.75,20.5
2019-04-23,25.53,19.44,634.1,355.45,,,1303.65,318.6,665.75,,,283.66,381.95,316.5,1348.2,396.5,205.93,,950.6,20.1
2019-04-22,25.63,19.52,628.1,360.3,,,1319.1,318.6,673.4,,,285.35,359.9,320.81,1360.15,394.5,205.65,,956.4,20.3
2019-04-18,26.03,19.43,643.55,359.75,,,1314.5,316.73,684.65,,,296.08,372.3,318.56,1360.7,404.4,205.8,,955.85,20.95
2019-04-16,26.13,19.51,,356.95,,,1297.05,313.84,688.1,,,297.84,378.55,320.21,1381.4,407,207.83,,983.1,20.95
2019-04-15,25.9,19.62,,352.15,,,1293.5,307.3,683.2,,,296.29,376.15,319.25,1356.9,392.75,208.2,,991.85,20.95
2019-04-12,25.89,19.57,,353.35,,,1297.8,302.49,678.2,,,296.27,373.6,313.97,1360.9,394.6,207.32,,961.35,20.9
2019-04-11,25.8,19.49,,353.4,,,1298.45,304.78,672.75,,,298.78,377.35,318.01,1378,390.05,208.08,,958.25,20.9
2019-04-10,25.69,19.4,,347.2,,,1298.05,310.69,670.25,,,294.5,376.05,312.18,1371.55,394.2,208.48,,965.7,21
2019-04-09,25.86,19.21,,346.25,,,1298.55,311.94,667.85,,,296.49,382.05,322.83,1375.2,397.15,207.75,,963.5,20.7
2019-04-08,25.73,19.24,,343.8,,,1301.7,311.67,667,,,294.28,391.25,325.91,1373.65,387.1,207.32,,963.95,20.5
2019-04-05,25.92,19.06,,352.8,,,1348.05,313.11,658.2,,,296.87,393.25,327.47,1373.8,390.55,206.38,,965.1,19.9
2019-04-04,25.7,19.22,,348.55,,,1325.65,312.67,653.35,,,290.65,390.4,327.61,1368.7,388.75,203.7,,961.4,19.9
2019-04-03,25.78,19.32,,357.4,,,1339.35,308.12,658.45,,,292.68,385.25,321.36,1378.05,392.1,202.6,,975.05,19.85
2019-04-02,25.96,19.36,,363.9,,,1351.1,313.01,668.6,,,297.53,387.65,327.28,1409.75,397.15,203.02,,980.05,19.8
2019-04-01,25.94,19.27,,357.65,,,1333.95,314.34,660.9,,,301.99,389,312.92,1412.2,398.25,204.45,,960.75,19.7
2019-03-29,25.98,19.23,,361.9,,,1325.85,313.76,673.9,,,290.48,383.2,305.85,1385.3,400.5,205.32,,963.1,19.9
2019-03-28,25.77,19.1,,367.5,,,1333.95,314.11,655.95,,,290.03,383.25,302.95,1386.7,400.55,203.72,,958.55,20.05
2019-03-27,25.51,19.11,,375.5,,,1315.65,317.73,660.05,,,285.67,372.65,296.11,1366.45,393.2,203.53,,950.5,19.85
2019-03-26,25.56,19.08,,374.8,,,1307.15,311.34,669.6,,,276.44,378.25,300.98,1372.8,394.1,204.13,,957.95,20.2
2019-03-25,25.41,18.87,,360.4,,,1317.55,317.5,664.6,,,265.88,365.4,300.24,1376.75,383.5,197.05,,956.75,20.05
2019-03-22,25.61,18.67,,362.95,,,1326.85,316.66,678.8,,,269.55,360.8,304.42,1394.7,391.8,196.93,,980.3,20.35
2019-03-20,25.75,18.67,,369.75,,,1328,314.71,678.6,,,274.56,370.8,306.67,1370.9,392.9,202.02,,986.75,20.05
2019-03-19,25.9,18.63,,374.7,,,1332.5,318.78,689.4,,,274.88,383.95,309.2,1357.95,398.4,203.37,,985.45,20.45
2019-03-18,25.87,18.53,,383.4,,,1316.55,322.99,685.4,,,278.01,401.15,303.55,1378.9,398.05,202.88,,983.2,20.25
2019-03-15,25.89,18.29,,388,,,1336.65,328.23,694.6,,,278.02,414.45,310.07,1396.5,395.3,204.02,,979.75,20.85
2019-03-14,25.67,18.16,,376.4,,,1320.15,333.25,685.9,,,272.35,382.6,314.38,1379.75,387.9,205.28,,950.05,20.9
2019-03-13,25.62,18.19,,367.9,,,1332.95,335.77,684.2,,,270.87,383.9,310.11,1378.6,391.9,205.6,,961.35,21.25
2019-03-12,25.51,18.16,,359.8,,,1325.25,327.06,687.9,,,273.96,379.2,323.02,1388.9,388.2,205.25,,959.7,21.65
2019-03-11,25.37,18.22,,340.05,,,1327.8,343.57,681.05,,,271.84,379.15,306.49,1346.55,375.85,206.82,,956.05,21.35
2019-03-08,25.01,18.07,,335,,,1313.55,337.59,670.15,,,257.84,380.85,283.44,1339.4,370.6,206.02,,958,21.05
2019-03-07,24.96,18.05,,333.45,,,1323.4,323.69,671.8,,,259.44,384.85,282.48,1352.4,370.8,205.43,,960.75,21.25
2019-03-06,24.91,17.96,,339.5,,,1316.7,320.3,658.9,,,261.54,379.85,284.08,1317,371.95,204.42,,950.1,20.65
2019-03-05,24.82,17.78,,345.4,,,1313.6,334.07,656.75,,,257.23,380,282.66,1305.8,363.25,204.8,,926.05,20.85
2019-03-01,24.42,17.79,,336.5,,,1323.4,340.56,649.7,,,253.83,366.05,282.48,1308.55,354.25,200.53,,911.4,18.8
2019-02-28,24.16,17.95,,324.95,,,1320.7,333.82,645.9,,,246.22,358,292.03,1292.95,350.15,190.23,,884.85,19.25
2019-02-27,24.21,18.01,,330.15,,,1320.2,326.91,656.15,,,243.39,351.2,293.96,1284.7,345.55,189.63,,881.85,18.55
2019-02-26,24.22,18.12,,323.4,,,1316.55,321.5,651.3,,,240.05,364.85,289.64,1265.85,348.2,189.97,,882.15,18.5
2019-02-25,24.31,18.22,,326.85,,,1316.15,314.51,650.7,,,239.32,356.15,291.29,1275.85,355.6,189.15,,901.75,19.2
2019-02-22,24.19,18.31,,328.5,,,1284.3,300.04,646.6,,,237.66,351.2,288.17,1280.35,352.05,192.1,,905.2,19.35
2019-02-21,24.13,18.42,,331,,,1293.6,300.17,634.2,,,233.99,355.6,284.54,1284.1,351.3,189.32,,900.65,19.3
2019-02-20,23.98,18.62,,331.05,,,1291.75,313.01,633.55,,,236.65,356.75,283.72,1276.55,345.2,187.47,,889.6,18.75
2019-02-19,23.73,18.58,,331.25,,,1277.6,310.69,632.6,,,232.01,348.95,278.85,1258.3,343.25,186.3,,856.15,18.3
2019-02-18,23.81,18.42,,322.2,,,1283.3,319.63,624.7,,,230.69,344.65,277.8,1244.5,338.75,182.13,,859.25,18.1
2019-02-15,23.92,18.39,,333.1,,,1264,319.35,627.55,,,237.49,337.7,279.68,1243.1,342.15,183.55,,860.05,18.9
2019-02-14,24.04,18.42,,342.4,,,1305.35,320.9,634.4,,,239.82,341.05,276.19,1227.6,343.95,187.2,,881.85,19.05
2019-02-13,24.13,18.32,,344.05,,,1306.4,326.76,641.5,,,240.54,352.6,285.14,1216.65,339.75,190.17,,876.8,18.75
2019-02-12,24.33,18.06,,340.7,,,1295.9,320.77,648.7,,,239.04,348.75,285.78,1246.85,344.3,190,,888.3,19.6
2019-02-11,24.46,18.03,,342.65,,,1324.65,321.52,647.55,,,241.6,345.25,286.66,1246.5,350.05,190.48,,903.8,19.8
2019-02-08,24.63,18.04,,348.85,,,1309.15,318.35,682.1,,,245.64,339.7,287.62,1261.75,355.1,187.25,,904.5,20.2
2019-02-07,24.89,18.19,,354.25,,,1314.45,317.41,700.9,,,250.31,347.6,285.69,1296.05,358.65,190.1,,922.9,20.6
2019-02-06,24.75,18.39,,357.5,,,1296.65,323.37,695.1,,,249.52,339.55,283.49,1314.4,359.3,188.48,,907.9,20.35
2019-02-05,24.55,18.37,,359.75,,,1322.6,328.43,684.9,,,247.47,339.65,282.98,1304.6,352.65,187.9,,897.4,20.05
2019-02-04,24.47,18.51,,352.05,,,1309.85,321.65,674.45,,,244.36,331.45,281.47,1307.4,354.55,190.92,,888.65,20
2019-02-01,24.44,18.58,,352.4,,,1319.45,319.25,688.4,,,243.27,342.2,286.33,1324.6,354.65,193.72,,889.3,21.45
2019-01-31,24.27,18.52,,354.05,,,1310.75,308.75,680.05,,,234.46,345.1,281.33,1314.3,364.45,196.08,,874,21.25
2019-01-30,24.05,18.58,,352.95,,,1286.1,300.42,678.65,,,226.27,340.35,278.85,1294.45,365.9,196.48,,879.3,21.4
2019-01-29,23.96,18.56,,342.6,,,1305.2,300.29,669.65,,,221.82,341.8,282.66,1278.05,346.85,196.33,,884.95,20.45
2019-01-28,24.05,18.56,,347.2,,,1291,291.09,673.05,,,225.67,336.95,280.18,1300.45,343.55,196,,875.1,19.7
2019-01-25,24.33,18.37,,348.8,,,1294.7,281.88,683.5,,,229.57,331.55,282.34,1285.45,357.2,196.17,,912.8,21.05
2019-01-24,24.52,18.44,,356.25,,,1300.7,280.38,697.3,,,231.89,335.45,276.97,1295.35,364.8,196.3,,933.3,21.35
2019-01-23,24.57,18.48,,359,,,1274.95,275.37,695.85,,,228.99,331.05,278.85,1301.45,367.4,197.17,,966.8,21.25
2019-01-22,24.7,18.49,,365.3,,,1295.35,271.78,708.5,,,227.84,332.7,279.91,1301.15,369.05,197.08,,967.85,21.3
2019-01-21,24.72,18.4,,365.95,,,1269.1,271.85,730.3,,,234.1,330.3,285.88,1314.55,371.7,197.17,,963.45,21.35
2019-01-18,24.75,18.34,,359,,,1224.75,271.9,734.95,,,235.23,341.7,285.69,1317.9,372,197.23,,962.9,21.4
2019-01-17,24.91,18.29,,355.3,,,1222.15,274.8,734.65,,,239.24,330.4,304.88,1346.05,374.6,197.57,,968.4,21.4
2019-01-16,24.82,18.25,,353.8,,,1209.6,274.37,726.25,,,238.4,335.2,306.63,1342.15,375.3,197.88,,970.5,21.35
2019-01-15,24.8,18.43,,356.85,,,1186.1,275.29,726.9,,,238.18,325.05,310.11,1340.9,372.75,198.25,,979.2,21.4
2019-01-14,24.56,18.6,,357.85,,,1187.7,274.07,724.55,,,237.87,326.95,304.47,1333.9,373.35,197.85,,968.95,21.1
2019-01-11,24.68,18.52,,355.55,,,1162.05,275.14,727.9,,,236.43,327.8,307.68,1369.6,378.55,197.78,,961.95,21.1
2019-01-10,24.78,18.52,,354.1,,,1151.95,273.22,733.2,,,238.88,324.5,309.7,1392.6,379.5,198.82,,969.5,21
2019-01-09,24.75,18.38,,350.2,,,1162.25,280.56,726.3,,,239.79,335.45,307.13,1386.05,382.25,199.23,,970.05,20.95
2019-01-08,24.67,18.29,,355,,,1125.2,281.93,723.4,,,239.93,337.3,302.31,1382.2,380.15,198.33,,972.25,20.85
2019-01-07,24.71,18.22,,351,,,1141.4,284.47,729.55,,,239.53,349.05,298.36,1383.8,367.7,198.97,,978.45,21.2
2019-01-04,24.67,18.37,,349.45,,,1122.7,284.5,725.6,,,241.52,351.1,296.07,1388.05,365.2,199.2,,1003.9,21.05
2019-01-03,24.71,18.68,,350.1,,,1132.65,288.04,718.3,,,240.09,359.35,287.85,1395,363.25,199.47,,1029.7,21.3
2019-01-02,24.95,18.71,,355.05,,,1153.3,306.13,741.7,,,247.39,353,287.07,1425.5,364.6,197.93,,1024.8,21.2
2019-01-01,25.24,18.61,,361.95,,,1151.5,311.94,773.35,,,251.03,350.15,293.36,1441.9,363.75,199.53,,1026.75,21.35
2018-12-31,25.13,18.6,,362.3,,,1149.3,312.39,803.85,,,251.94,356.25,286.93,1437.55,360.15,200.37,,1020.4,21.65
2018-12-28,25.09,18.46,,361.4,,,1154.35,310.67,803.55,,,249.38,341.75,290.65,1439.4,360.75,199.47,,1012.7,21.35
2018-12-27,24.93,18.45,,345.55,,,1149.8,314.56,795.65,,,245.75,332.15,290.79,1425.05,355.65,195.92,,1010.9,21.25
2018-12-26,24.77,18.36,,345.55,,,1119.85,314.36,787.7,,,244.56,325.9,294.23,1422.65,355.85,196.28,,988.6,21.15
2018-12-24,24.72,18.05,,347.4,,,1117.4,314.26,788.65,,,245.08,334.15,283.81,1404.8,352.75,195.53,,990.75,21.15
2018-12-21,24.95,17.96,,352.7,,,1112.85,311.62,781.15,,,244.61,324.95,282.71,1420,354.2,196.83,,998.5,21.1
2018-12-20,25.33,18.27,,349.2,,,1127.5,305.01,795.45,,,251.88,325.15,290.65,1450.8,362.15,194.75,,1008.8,21.55
2018-12-19,25.32,18.14,,348.4,,,1133.35,305.23,782.65,,,256.32,329.3,296.3,1434.75,366.5,199.27,,1003.75,21.65
2018-12-18,25.28,18.4,,348.7,,,1127.15,307.75,770.95,,,243.97,325.3,291.8,1428.5,362.25,201.2,,1016.25,21.75
2018-12-17,25.25,18.55,,353.05,,,1157.95,307.45,756.35,,,246.43,325.3,289.41,1408,358.45,200.13,,1021.95,21.95
2018-12-14,25.08,18.58,,349.75,,,1139.15,303.86,757.25,,,245.9,328.7,293.13,1411.4,351.9,200.37,,1037.75,21.65
2018-12-13,25.06,18.6,,349.8,,,1122.35,305.9,759.2,,,247.62,336.85,278.3,1426.45,349.55,200.12,,1026.5,21.25
2018-12-12,24.88,18.52,,339.9,,,1111,307.88,750.8,,,247.92,339.95,280.55,1400.3,349.95,201.1,,1028.6,21.75
2018-12-11,24.41,18.36,,334.8,,,1107.7,306.93,722.35,,,237.92,326.55,266.5,1361.4,342.8,204.53,,1002.5,20.75
2018-12-10,24.26,18.26,,320.25,,,1056.05,304.38,710.55,,,239.52,325.7,270.82,1367.75,346.35,201.73,,977.5,20.2
2018-12-07,24.65,18.17,,324.4,,,1089.6,297,721.1,,,245.06,333.75,279.08,1399.9,352.2,201.5,,1008.05,21
2018-12-06,24.6,18.04,,324.3,,,1080.1,305.43,710.95,,,245.61,321.25,279.13,1379.5,347.65,202.03,,1011,21.05
2018-12-05,24.91,18.1,,332,,,1112.6,301.64,718.05,,,255.61,315.75,287.21,1394.8,351.4,201.53,,1043.75,21.95
2018-12-04,25.09,18.21,,332.4,,,1115.9,302.16,740.3,,,259.8,315.8,292.49,1419.9,357.95,198.83,,1035.4,22.15
2018-12-03,25.09,18.33,,328.55,,,1103.35,303.46,761.05,,,262.86,305.5,293.59,1427.5,355.5,200,,1030.95,21.8
2018-11-30,25.07,18.24,,335.05,,,1089.8,301.56,790.9,,,262.8,300.15,287.85,1432.5,355.15,200.42,,1024.05,22.6
2018-11-29,24.87,18.14,,341.6,,,1086.05,302.14,773.2,,,266.84,299.55,291.25,1422.45,362.2,201.75,,1002.45,22.3
2018-11-28,24.62,18.04,,338.3,,,1096.75,297.57,748.4,,,258.85,297.1,288.4,1403.4,359,199.95,,1016.7,22.05
2018-11-27,24.65,18.06,,334.8,,,1096.15,300.42,751.75,,,261.96,290.3,301.3,1431.6,354.65,199.78,,1002.1,21.6
2018-11-26,24.38,17.93,,333,,,1077.7,281.91,747.9,,,257.77,281.7,307.18,1422,356.35,199.2,,994.15,21.4
2018-11-22,24.19,18.12,,321.5,,,1056.2,281.56,746.1,,,261.83,287.55,301.02,1410.15,352.05,199.57,,992,21.2
2018-11-21,24.32,18.06,,323.95,,,1085.75,276.44,769.1,,,256.73,292.35,305.48,1402.1,356.75,200,,973.4,20.85
2018-11-20,24.38,18.04,,326.55,,,1108.65,269.78,782.6,,,252.04,293,304.79,1413.1,357.9,200.88,,989.1,21.3
2018-11-19,24.58,18.1,,331.95,,,1133,275.09,781.35,,,249.67,295.65,309.29,1417.2,362.4,200.98,,982.7,21.25
2018-11-16,24.46,17.87,,332,,,1128.25,278.79,767.6,,,251.1,295.6,305.52,1399.05,367.55,203.12,,962.55,20.8
2018-11-15,24.34,17.88,,332.65,,,1146.8,275.54,766.5,,,258.95,288.1,279.49,1398.5,370,204,,997.3,20.85
2018-11-14,24.12,17.59,,332.2,,,1148.05,268.31,769.6,,,256.2,290.65,276.65,1384.7,366.6,205.33,,993.95,21.3
2018-11-13,24.06,17.65,,327.4,,,1174.9,271.58,790.05,,,265.82,296.8,273.2,1391.1,360.9,206.07,,1008.8,21.6
2018-11-12,23.81,17.33,,324.7,,,1192.25,269.11,780.9,,,264.75,297.7,271.96,1367.2,352.35,206.93,,996.25,22.2
2018-11-09,24.04,17.45,,327.8,,,1170.6,274.62,795.25,,,262,299.9,275.22,1368.6,356.85,206.05,,1028.55,22.2
2018-11-07,23.98,17.58,,330.4,,,1170.4,279.01,792.9,,,258.7,299.3,281.19,1365.95,355.9,208.57,,1056.75,21.45
2018-11-06,23.81,17.45,,325.1,,,1167.1,283.3,778.4,,,258.07,297.05,280.09,1363.85,353.1,206.53,,1048.05,20.6
2018-11-05,23.9,17.6,,322.1,,,1198.7,279.09,775.45,,,262.83,298.05,278.39,1350.15,349.65,202.4,,1064.15,20.55
2018-11-02,23.97,17.7,,327.4,,,1188.15,280.98,783.55,,,264.64,294.25,277.34,1358.2,354.45,203.98,,1047.3,20.7
2018-11-01,23.57,17.9,,324.6,,,1196.9,279.54,756.05,,,267.81,297.75,269.49,1326.75,353.7,208.28,,1074.8,21.15
2018-10-31,23.33,18.11,,321.7,,,1227.55,279.01,765.95,,,254.1,292.75,268.43,1297.5,355,205.08,,1034.95,20.25
2018-10-30,22.81,18.02,,324.05,,,1209.95,282.6,746.3,,,248.75,291.35,268.66,1271.25,345.7,200.08,,1010.4,19.1
2018-10-29,22.88,17.92,,326.2,,,1252.65,277.02,749.5,,,253.7,299.35,270.04,1261.3,349.4,200.17,,990.15,18.9
2018-10-26,22.63,17.59,,322.9,,,1192,275.27,728.2,,,241.15,292.8,273.57,1197.45,315.65,199.95,,967.1,18.6
2018-10-25,22.78,17.91,,319.95,,,1181.4,277.76,733.75,,,236,297.55,271.37,1201.55,319.95,199.27,,955.35,18.75
2018-10-24,22.95,17.69,,322.45,,,1224,278.99,736.25,,,236.49,293.4,290.01,1218.9,322,201.28,,974.65,19
2018-10-23,22.57,17.75,,323,,,1224.6,285.67,729.95,,,222.35,294.55,262.51,1200.7,322.85,202.83,,973.15,19.15
2018-10-22,22.69,17.81,,327.6,,,1245.3,276.24,733.75,,,229.47,300.35,262.37,1206.6,327.1,204.25,,998.35,18.75
2018-10-19,22.98,18.16,,330.35,,,1238.25,279.19,741.2,,,222.74,289.85,263.79,1206.05,315.45,207.7,,982.65,19.1
2018-10-17,23.39,18.63,,333.95,,,1191.55,329.73,759.4,,,226.18,290.15,264.89,1211.9,314.8,209.62,,990.95,19.2
2018-10-16,23.82,18.86,,337.9,,,1139.35,342.35,777.7,,,241.77,289.7,269.94,1224.65,320.65,212.58,,1040.7,19.2
2018-10-15,23.67,18.79,,319.7,,,1095.2,345.3,749,,,238.76,288.55,267.28,1216.4,313.35,213.45,,988.15,18.8
2018-10-12,23.58,18.85,,329.9,,,1044.95,336.94,768.5,,,237.84,289.7,266.32,1235.25,319.4,212.92,,973.15,18.55
2018-10-11,22.95,18.99,,324.7,,,1056.2,343.55,730.15,,,221.94,285.8,262,1225.85,311.7,211.57,,975.2,18.2
2018-10-10,23.3,19.05,,328.9,,,1193.45,342.35,764.1,,,233.01,293.5,270.95,1250.65,319.85,210.02,,1016.55,18.9
2018-10-09,22.73,18.87,,322.9,,,1117.05,346.64,764.8,,,212.91,280.65,265.35,1221.05,306.25,212.98,,968.2,17.1
2018-10-08,22.86,19.16,,331.55,,,1125.4,356.12,774.85,,,211.07,283.45,271.05,1215.35,310.85,211.17,,1006.95,16.85
2018-10-05,22.92,19.26,,342.25,,,1162.75,357.7,769.55,,,222.23,283.1,274.17,1227.4,307.3,218.98,,1138.15,17.1
2018-10-04,23.58,19.39,,347.55,,,1197.8,355.9,794.7,,,238.58,280.1,284.77,1257.9,316.5,220.72,,1151.05,17.45
2018-10-03,24.34,19.56,,338.05,,,1206.6,357.7,791.6,,,239.61,291.9,292.39,1245.45,303.7,224.47,,1187.4,18.05
2018-10-01,24.71,19.75,,337,,,1167.15,369.2,847.6,,,247.07,297.95,300.01,1248.1,314,224.13,,1161.75,17.95
2018-09-28,24.55,19.58,,333.25,,,1097.1,378.3,860.95,,,233.35,294.55,310.85,1272.1,305.55,224.55,,1156,19.1
2018-09-27,24.74,19.44,,344.15,,,1119.3,393.37,877.45,,,235.83,295.6,327.61,1309.9,306.65,227.7,,1175.9,19.75
2018-09-26,25.02,19.68,,345.5,,,1167.6,388.83,893.35,,,243.11,296.55,331.74,1332.65,313.1,232.38,,1186.85,18.75
2018-09-25,25.01,19.89,,347.1,,,1213.85,395.57,893,,,246.08,295.8,331,1319.05,311.1,237.2,,1233.9,18.35
2018-09-24,24.8,19.81,,356.4,,,1228.55,403.9,896.05,,,236.16,289.8,327.06,1318.35,308.75,239.38,,1261.4,18.7
2018-09-21,25.59,19.72,,352.95,,,1213.75,406.62,959.9,,,255.12,285.05,340.19,1329.7,317.1,240.63,,1295.65,19.7
2018-09-19,25.87,19.83,,354.2,,,1273.4,404.92,948.9,,,263.87,295.35,339.77,1332.9,320.95,239.13,,1332.85,20
2018-09-18,26.14,19.92,,354.1,,,1307.1,411.51,946.55,,,263.94,293.8,343.12,1327.9,318.85,245.38,,1325.95,19.9
2018-09-17,26.47,20.08,,360.15,,,1345.95,415.12,950.85,,,263.41,300.45,350.79,1344.75,325.7,252.62,,1365,20.35
2018-09-14,26.8,20.01,,359.1,,,1334.1,423.03,951.9,,,264.91,300.6,352.21,1358.85,328.35,259.57,,1345.95,19.8
2018-09-12,26.38,20.05,,359.4,,,1321.35,422.98,938.15,,,261.89,295.65,345.88,1352.25,322.9,243.57,,1334.15,19.5
2018-09-11,26.32,20.11,,359.85,,,1319.7,419.79,943.15,,,262.19,295.45,347.71,1329.65,326.55,243.72,,1311.9,19.95
2018-09-10,26.73,20.05,,359.1,,,1402.7,437.73,937.35,,,277.9,301.7,356.62,1336.8,332.9,244.45,,1349.65,20.25
2018-09-07,27.01,19.87,,362.75,,,1371.45,441.57,973.7,,,287.98,308.2,357.72,1347.5,335.1,245.03,,1363.05,20.8
2018-09-06,26.78,19.9,,356.75,,,1356.2,433.88,934.95,,,280.33,319.15,341.84,1347.1,328.65,245.27,,1352.5,20.95
2018-09-05,26.68,19.83,,358.55,,,1346.9,422.33,929.4,,,288.5,303.25,341.61,1348,329.65,245.92,,1380.7,21
2018-09-04,26.81,19.78,,359.9,,,1364.4,401.15,931.75,,,294.49,290.75,347.39,1359.3,328.5,243.35,,1414.05,20.95
